k12_site,k21_base,k12_pop,k21_pop,k12_pop_actual_hazard,k12_map_error,R01_pop,k10_pop,A_hat,m_hat,total_n1,total_n2
1.2022374218661842,0.1360807178997896,3.21264555509797,0.22709390003866145,4.117264438513924,0.24809421342559937,2.2897777777777777,0.30000000000000004,572.4444444444445,2.672222222222222,180.0,2802.0
1.3106159097795285,0.07824732902866761,3.3701551965759307,0.13218198213147045,4.162894690684928,0.21125187569603238,2.2613703703703707,0.3,565.3425925925926,2.5714285714285716,119.0,3216.0
0.871324851449243,0.10734858266543101,2.329370959653253,0.18262720369794583,2.9639969233112464,0.24094041268393865,2.292851851851852,0.3,573.2129629629629,2.6733668341708543,199.0,2751.0
2.534904203813669,0.2574293993832888,6.813564165664766,0.43124031026878357,8.63450207654366,0.23685069094215597,2.281296296296296,0.3,570.324074074074,2.6878980891719744,157.0,2928.0
0.9751074181723517,0.024872921228893313,2.4558260902118487,0.04284305282250523,2.880938755832184,0.15965300031821641,2.251,0.3,562.75,2.5185185185185186,81.0,3375.0
0.5015843911799268,0.4302560843717375,1.4474292431192173,0.7009668213325441,1.9757950025797255,0.3111818031682952,2.4116666666666666,0.30000000000000004,602.9166666666666,2.8857142857142857,385.0,1054.0
11.635679813417937,0.029897472438599384,23.271359626835874,0.05131686399131575,24.837723782767938,0.06514021379224609,2.2055925925925925,0.29999999999999993,551.3981481481482,2.0,17.0,4020.0
7.390848943703724,0.3444554696156859,18.897056958333383,0.5594416228547285,22.6441171634606,0.18089389686115276,2.2511111111111113,0.30000000000000004,562.7777777777778,2.5568181818181817,88.0,3370.0
3.219814471678636,0.016796682533424073,6.439628943357272,0.0289936913411423,5.426561444219343,0.17116523913277626,2.237296296296296,0.30000000000000004,559.324074074074,2.0,31.0,3585.0
1.9357545205911753,0.048491548811639015,4.977654481520165,0.0837249014973852,5.749069941240255,0.14407929993641314,2.25,0.3,562.5,2.5714285714285716,70.0,3394.0
9.454932249653819,0.01172324452552052,18.27953568266405,0.020430271879368595,12.975276123901713,0.34273645536043423,2.1821851851851854,0.3,545.5462962962963,1.9333333333333333,15.0,4337.0
0.674814912505006,0.14886842084183052,1.8588767664171355,0.24863140622346547,2.4439785607358475,0.2736548527802185,2.3315925925925924,0.29999999999999993,582.8981481481482,2.7546468401486988,269.0,2193.0
5.047993596014498,0.02363681362014758,11.662605894240391,0.04093621011453019,13.411305836569845,0.13971042434871153,2.225814814814815,0.30000000000000004,556.4537037037037,2.310344827586207,29.0,3741.0
0.7126551845658716,0.028509205590711694,1.809047776205674,0.04981601204173808,2.294304852595473,0.23762928480807283,2.2665925925925925,0.30000000000000004,566.6481481481482,2.5384615384615383,104.0,3153.0
2.5686614233432468,0.08961412719107614,6.452978697667181,0.1524569079312256,7.378769933634618,0.13406511126476936,2.2555555555555555,0.30000000000000004,563.8888888888889,2.5121951219512195,82.0,3313.0
5.308248801836177,0.023859902378796483,12.045641511859017,0.04155732853452615,12.039433305381854,0.0005155231330410295,2.218814814814815,0.29999999999999993,554.7037037037037,2.269230769230769,26.0,3837.0
3.6591089876426492,0.19172342551461194,9.47516643115886,0.32539511031320234,11.975549310212068,0.2341926975533412,2.2464814814814815,0.3,561.6203703703703,2.5894736842105264,95.0,3429.0
